longitude,latitude,Feature:string,GLF#:integer,parent_ima:string,glf_head_e:double,glf_head_l:double,glf_termin:double,glf_termin1:double,midchannel:double,midchannel1:double,midchannel2:double,midchannel3:double,center_e_l:double,center_lat:double,glf_length:double,glf_width_:double,glf_area_s:double,glf_orient:double,buffer_min:double,buffer_max:double,buffer_mea:double,buffer_std:double,elongation:double,Fill Color:color
108.65625,-41.73685,point,999,P08_004285_1377_XI_42S251W,108.6177,-41.6697,108.6948,-41.7996,108.6611,-41.7483,108.7075,-41.7254,108.66,-41.74,8.42,2.46,20.72,156.14,851.0,980.0,901.67,35.39,3.42,0 204 255
108.75755,-41.68065,point,1000,P08_004285_1377_XI_42S251W,108.7417,-41.6179,108.7734,-41.7464,108.731,-41.6853,108.7896,-41.676,108.76,-41.68,7.74,2.65,20.54,169.57,916.0,2185.0,1195.4,256.2,2.92,0 204 255
108.48215,-41.41845,point,1001,P14_006698_1390_XN_41S251W,108.5151,-41.4011,108.4492,-41.4353,108.4771,-41.4055,108.4888,-41.4314,108.48,-41.42,3.56,1.62,5.77,235.29,341.0,3001.0,1354.38,629.12,2.2,0 204 255
108.10275,-39.83425,point,1002,P14_006698_1390_XN_41S251W,108.0942,-39.8152,108.1113,-39.8435,108.0908,-39.8386,108.1113,-39.8299,108.1,-39.83,1.85,1.07,1.97,155.11,192.0,974.0,391.76,155.91,1.73,0 204 255
108.23385,-40.02245,point,1003,P14_006698_1390_XN_41S251W,108.2314,-40.0071,108.2363,-40.0383,108.2236,-40.0227,108.2451,-40.0222,108.23,-40.02,1.86,0.98,1.82,173.14,152.0,794.0,338.65,155.14,1.91,0 204 255
108.9885,-36.1868,point,1004,P17_007489_1458_XN_34S251W,109.02,-36.1604,108.957,-36.2195,108.9912,-36.179,109.0078,-36.1946,108.99,-36.19,4.62,1.22,5.63,220.69,1047.0,4269.0,2161.23,945.7,3.79,0 204 255
109.13645,-36.28955,point,1005,P17_007489_1458_XN_34S251W,109.1538,-36.2727,109.1191,-36.3049,109.1289,-36.282,109.1401,-36.2971,109.14,-36.29,2.53,1.04,2.64,220.97,982.0,3661.0,1864.36,687.76,2.42,0 204 255
107.36135,-40.1834,point,1006,P13_006197_1384_XN_41S252W,107.3389,-40.1287,107.3838,-40.2478,107.335,-40.1922,107.3818,-40.1746,107.36,-40.18,7.35,2.36,17.35,163.95,547.0,2273.0,1508.41,419.6,3.11,0 204 255
107.83715,-42.8316,point,1007,P13_006197_1384_XN_41S252W,107.895,-42.8045,107.7793,-42.8616,107.8276,-42.8172,107.8462,-42.846,107.84,-42.83,6.06,1.89,11.45,236.02,564.0,1962.0,1136.6,296.19,3.21,0 204 255
107.8445,-42.91285,point,1008,P13_006197_1384_XN_41S252W,107.9058,-42.9124,107.7832,-42.9031,107.8442,-42.9036,107.8423,-42.9221,107.84,-42.91,5.35,1.1,5.88,275.87,705.0,2684.0,1714.21,526.5,4.87,0 204 255
105.15775,-41.374,point,1009,P13_006263_1393_XN_40S254W,105.126,-41.3738,105.1895,-41.3772,105.1523,-41.3845,105.1533,-41.3635,105.16,-41.37,2.83,1.25,3.53,94.1,169.0,2232.0,948.35,611.63,2.27,0 204 255
105.37985,-41.1519,point,1010,P13_006263_1393_XN_40S254W,105.3647,-41.136,105.395,-41.1638,105.3677,-41.159,105.3921,-41.1448,105.38,-41.15,2.13,1.38,2.93,140.63,190.0,1349.0,726.74,335.17,1.55,0 204 255
105.12255,-41.45025,point,1011,P13_006263_1393_XN_40S254W,105.0918,-41.4383,105.1533,-41.4563,105.1196,-41.4583,105.125,-41.4422,105.12,-41.45,2.93,0.98,2.89,111.35,163.0,2064.0,802.7,476.34,2.98,0 204 255
105.4585,-39.0078,point,1012,P15_006764_1399_XI_40S254W,105.4492,-38.9876,105.4678,-39.0281,105.439,-39.0144,105.4775,-39.0012,105.46,-39.01,2.55,1.94,4.94,160.37,940.0,2208.0,1478.84,284.18,1.32,0 204 255
105.66165,-44.5708,point,1013,P15_006975_1348_XI_45S254W,105.6465,-44.6038,105.6768,-44.5125,105.6797,-44.5769,105.6382,-44.5647,105.66,-44.57,5.56,1.9,10.54,13.32,10.0,2272.0,1086.27,665.66,2.93,0 204 255
104.56285,-44.7626,point,1014,P01_001529_1349_XN_45S255W,104.6294,-44.7676,104.4963,-44.7559,104.5613,-44.7456,104.5569,-44.7796,104.56,-44.76,5.64,2.02,11.42,277.01,173.0,2569.0,1000.39,530.62,2.79,0 204 255
104.67665,-44.8699,point,1015,P01_001529_1349_XN_45S255W,104.7495,-44.8262,104.6038,-44.9016,104.6611,-44.854,104.678,-44.8858,104.68,-44.87,7.58,2.01,15.26,233.81,1182.0,4595.0,2784.84,850.75,3.76,0 204 255
104.8335,-41.2891,point,1016,P03_002083_1378_XN_42S255W,104.8555,-41.3435,104.8115,-41.2586,104.8623,-41.2835,104.8496,-41.2947,104.83,-41.29,5.4,0.87,4.71,338.71,128.0,2415.0,1169.38,527.97,6.19,0 204 255
104.8091,-41.52005,point,1017,P03_002083_1378_XN_42S255W,104.7881,-41.4754,104.8301,-41.572,104.7974,-41.5286,104.8281,-41.5115,104.81,-41.52,6.02,1.7,10.22,161.98,881.0,2233.0,1494.14,296.36,3.55,0 204 255
104.7468,-41.58695,point,1018,P03_002083_1378_XN_42S255W,104.687,-41.5271,104.8066,-41.6546,104.7031,-41.6121,104.7642,-41.5618,104.75,-41.59,9.23,4.03,37.18,144.99,959.0,3788.0,1989.31,610.33,2.29,0 204 255
105.02685,-41.513,point,1019,P03_002083_1378_XN_42S255W,104.9668,-41.4466,105.0869,-41.572,104.9912,-41.534,105.0781,-41.492,105.03,-41.51,9.15,4.59,41.99,144.39,555.0,2753.0,1648.45,584.29,1.99,0 204 255
103.7478,-37.75075,point,1020,P13_006118_1395_XN_40S255W,103.7402,-37.7307,103.7554,-37.7678,103.7354,-37.7547,103.7554,-37.7468,103.75,-37.75,2.31,1.05,2.42,162.05,1003.0,3073.0,1974.6,504.62,2.21,0 204 255
104.10745,-38.60085,point,1021,P13_006118_1395_XN_40S255W,104.0884,-38.573,104.1265,-38.614,104.0986,-38.6096,104.1196,-38.5921,104.11,-38.6,3.0,1.42,4.27,144.02,437.0,1881.0,1203.16,375.02,2.11,0 204 255
103.91115,-38.76055,point,1022,P13_006118_1395_XN_40S255W,103.8706,-38.7454,103.9517,-38.7727,103.9048,-38.7708,103.9189,-38.7503,103.91,-38.76,4.08,1.38,5.63,113.37,621.0,2107.0,1496.22,401.33,2.96,0 204 255
103.9736,-39.4104,point,1023,P13_006118_1395_XN_40S255W,103.9521,-39.3948,103.9951,-39.4226,103.9634,-39.4226,103.9849,-39.3982,103.97,-39.41,2.57,1.75,4.49,129.93,34.0,1694.0,749.65,494.55,1.47,0 204 255
104.5171,-41.45095,point,1024,P13_006118_1395_XN_40S255W,104.5352,-41.4905,104.499,-41.4021,104.5239,-41.448,104.5068,-41.4539,104.52,-41.45,5.48,0.84,4.58,342.92,476.0,3551.0,2025.66,742.17,6.55,0 204 255
104.6299,-41.83425,point,1025,P13_006118_1395_XN_40S255W,104.625,-41.7971,104.6348,-41.8728,104.5986,-41.8372,104.6621,-41.8313,104.63,-41.83,4.51,2.83,12.74,174.49,-3.0,2045.0,731.55,526.73,1.6,0 204 255
104.2644,-41.83645,point,1026,P13_006118_1395_XN_40S255W,104.2319,-41.7781,104.2969,-41.8914,104.2441,-41.8465,104.2974,-41.8264,104.26,-41.84,7.3,2.64,19.27,156.88,153.0,3077.0,1129.33,683.8,2.77,0 204 255
104.8003,-34.6956,point,1027,P18_008122_1454_XN_34S255W,104.7827,-34.7307,104.8179,-34.6638,104.8105,-34.7029,104.7822,-34.6883,104.8,-34.7,4.32,1.63,7.03,23.4,945.0,2961.0,1534.03,374.49,2.65,0 204 255
104.84545,-34.7244,point,1028,P18_008122_1454_XN_34S255W,104.8276,-34.7483,104.8633,-34.7053,104.8662,-34.7298,104.8433,-34.719,104.85,-34.72,3.09,1.29,3.97,34.32,1096.0,3152.0,2006.77,498.33,2.4,0 204 255
105.0117,-35.1179,point,1029,P18_008122_1454_XN_34S255W,105.0,-35.0755,105.0234,-35.1438,104.998,-35.1218,105.0312,-35.114,105.01,-35.12,4.2,1.67,7.04,164.35,1267.0,3623.0,2503.29,708.5,2.51,0 204 255
104.958,-35.1392,point,1030,P18_008122_1454_XN_34S255W,104.9604,-35.0935,104.9556,-35.1876,104.9526,-35.1375,104.9712,-35.1409,104.96,-35.14,5.58,0.92,5.16,182.39,1025.0,3639.0,2136.61,700.29,6.04,0 204 255
103.06345,-40.37625,point,1031,P02_001661_1391_XN_40S256W,103.0161,-40.3899,103.1108,-40.3626,103.0645,-40.3875,103.061,-40.365,103.06,-40.38,4.57,1.34,6.14,69.3,-137.0,2480.0,1104.15,742.1,3.4,0 204 255
102.8098,-40.3555,point,1032,P02_001661_1391_XN_40S256W,102.8408,-40.3543,102.7788,-40.3552,102.8154,-40.3411,102.8145,-40.3699,102.81,-40.36,2.8,1.71,4.78,268.89,-297.0,2268.0,411.81,658.7,1.64,0 204 255
102.9463,-40.8772,point,1033,P02_001661_1391_XN_40S256W,102.9009,-40.8372,102.9917,-40.9363,102.9614,-40.8889,102.9795,-40.8655,102.95,-40.88,7.15,1.61,11.48,145.32,8.0,3048.0,1404.22,823.26,4.45,0 204 255
103.01785,-40.82865,point,1034,P02_001661_1391_XN_40S256W,103.0103,-40.7029,103.0254,-40.928,102.9834,-40.8289,103.0176,-40.8284,103.02,-40.83,13.36,1.53,20.49,177.1,2242.0,4426.0,3533.24,518.98,8.71,0 204 255
103.0947,-40.8323,point,1035,P02_001661_1391_XN_40S256W,103.0664,-40.7844,103.123,-40.8841,103.0806,-40.8396,103.1123,-40.825,103.09,-40.83,6.43,1.66,10.7,156.77,-85.0,3392.0,1597.86,888.06,3.86,0 204 255
103.19505,-40.83815,point,1036,P02_001661_1391_XN_40S256W,103.1743,-40.8079,103.2158,-40.8674,103.1753,-40.8499,103.2104,-40.8264,103.2,-40.84,3.99,2.1,8.38,152.19,-371.0,2009.0,293.49,578.28,1.9,0 204 255
103.2856,-40.71265,point,1037,P15_007041_1384_XI_41S256W,103.2563,-40.6995,103.3149,-40.7283,103.2837,-40.7239,103.2935,-40.7014,103.29,-40.71,3.14,1.4,4.41,122.98,-371.0,2567.0,697.23,761.8,2.23,0 204 255
103.18505,-39.88745,point,1038,P15_007041_1384_XI_41S256W,103.1826,-39.8665,103.1875,-39.907,103.1719,-39.8889,103.1992,-39.886,103.19,-39.89,2.41,1.25,3.02,174.7,-537.0,486.0,-391.69,196.61,1.92,0 204 255
103.23,-39.81595,point,1039,P15_007041_1384_XI_41S256W,103.2041,-39.8118,103.2559,-39.8225,103.2285,-39.8186,103.2305,-39.8133,103.23,-39.82,2.44,0.33,0.8,105.07,-478.0,991.0,284.94,394.91,7.47,0 204 255
103.64035,-37.3914,point,1040,P17_007832_1405_XN_39S256W,103.6489,-37.4226,103.6318,-37.3875,103.6313,-37.387,103.6167,-37.3958,103.64,-37.39,2.23,0.86,1.93,338.84,1099.0,3202.0,2100.97,561.22,2.58,0 204 255
103.625,-37.35185,point,1041,P17_007832_1405_XN_39S256W,103.646,-37.366,103.604,-37.3352,103.6313,-37.3455,103.6152,-37.3582,103.63,-37.35,2.69,1.07,2.88,312.68,874.0,3040.0,1749.84,577.47,2.52,0 204 255
103.32495,-37.8643,point,1042,P17_007832_1405_XN_39S256W,103.3174,-37.8269,103.3325,-37.8972,103.312,-37.866,103.335,-37.8626,103.32,-37.86,4.23,1.09,4.63,170.38,990.0,4209.0,2050.32,739.48,3.86,0 204 255
103.3787,-37.89355,point,1043,P17_007832_1405_XN_39S256W,103.3892,-37.8133,103.3682,-37.968,103.355,-37.8899,103.394,-37.8972,103.38,-37.89,9.22,1.87,17.29,186.11,1566.0,4537.0,3154.95,826.1,4.92,0 204 255
103.66845,-38.9387,point,1044,P17_007832_1405_XN_39S256W,103.6235,-38.9109,103.7134,-38.9636,103.646,-38.9592,103.6772,-38.9182,103.67,-38.94,5.19,2.82,14.66,127.03,648.0,2337.0,1442.35,478.86,1.84,0 204 255
103.5581,-39.06665,point,1045,P17_007832_1405_XN_39S256W,103.5049,-39.0608,103.6113,-39.0696,103.5596,-39.0852,103.5635,-39.0481,103.56,-39.07,4.92,2.21,10.86,96.11,1068.0,3378.0,2416.55,708.49,2.23,0 204 255
103.6167,-39.1682,point,1046,P17_007832_1405_XN_39S256W,103.584,-39.1624,103.6494,-39.1697,103.6172,-39.176,103.6196,-39.1604,103.62,-39.17,3.04,0.93,2.83,98.21,793.0,2703.0,1645.66,543.93,3.26,0 204 255
103.1675,-39.01,point,1047,P02_001938_1408_XI_39S257W,103.2061,-38.9944,103.1289,-39.0071,103.1738,-38.9983,103.1807,-39.0217,103.17,-39.01,3.63,1.42,5.17,258.02,195.0,3175.0,1574.56,797.86,2.55,0 204 255
103.1665,-39.07155,point,1048,P02_001938_1408_XI_39S257W,103.2202,-39.1008,103.1128,-39.0261,103.1733,-39.0535,103.1553,-39.0896,103.17,-39.07,6.64,2.29,15.23,311.82,1230.0,3521.0,2386.32,529.42,2.89,0 204 255
102.96485,-39.2095,point,1049,P02_001938_1408_XI_39S257W,103.0459,-39.1702,102.8838,-39.2551,102.9609,-39.2019,102.9668,-39.2171,102.96,-39.21,8.99,0.94,8.45,235.89,787.0,3255.0,2192.3,608.83,9.55,0 204 255
102.9546,-39.27075,point,1050,P02_001938_1408_XI_39S257W,102.9966,-39.2708,102.9126,-39.2752,102.9453,-39.2551,102.9468,-39.2864,102.95,-39.27,3.86,1.86,7.17,266.1,-290.0,2595.0,577.56,630.1,2.08,0 204 255
103.03395,-39.36065,point,1051,P02_001938_1408_XI_39S257W,103.0806,-39.3147,102.9873,-39.4104,103.0132,-39.3377,103.0596,-39.3836,103.03,-39.36,7.1,3.45,24.53,216.98,-29.0,3350.0,1669.86,953.98,2.06,0 204 255
103.1184,-39.38645,point,1052,P02_001938_1408_XI_39S257W,103.1313,-39.3552,103.1055,-39.4212,103.0996,-39.3801,103.1235,-39.3928,103.12,-39.39,4.09,1.33,5.43,196.8,-244.0,3149.0,909.77,827.73,3.08,0 204 255
103.22585,-39.3987,point,1053,P02_001938_1408_XI_39S257W,103.2549,-39.3098,103.1968,-39.4822,103.1978,-39.3914,103.2275,-39.406,103.23,-39.4,10.56,1.61,17.02,194.58,779.0,2908.0,1789.79,483.44,6.55,0 204 255
102.65905,-40.848,point,1054,P05_002927_1389_XN_41S257W,102.7117,-40.8472,102.6064,-40.8435,102.6621,-40.8325,102.6606,-40.8635,102.66,-40.85,4.73,1.84,8.69,272.62,-281.0,2002.0,512.24,583.62,2.57,0 204 255
102.6697,-42.0066,point,1055,P16_007397_1382_XN_41S257W,102.7041,-41.9827,102.6353,-42.0418,102.665,-41.9983,102.6807,-42.0149,102.67,-42.01,4.63,1.2,5.57,220.84,-1738.0,-793.0,-1146.17,247.48,3.85,0 204 255
101.15015,-39.45755,point,1056,B07_012447_1394_XN_40S258W,101.1572,-39.4387,101.1431,-39.4798,101.1372,-39.4539,101.1558,-39.4612,101.15,-39.46,2.52,0.95,2.41,194.83,-645.0,1789.0,339.99,692.39,2.64,0 204 255
100.7582,-32.39185,point,1057,P06_003349_1470_XI_33S259W,100.7725,-32.3684,100.7439,-32.4077,100.7581,-32.3889,100.7676,-32.3948,100.76,-32.39,2.73,0.59,1.61,211.56,-1281.0,-9.0,-858.61,304.66,4.63,0 204 255
100.85655,-32.39355,point,1058,P06_003349_1470_XI_33S259W,100.8569,-32.3721,100.8562,-32.4131,100.8511,-32.3933,100.8613,-32.3938,100.86,-32.39,2.43,0.51,1.24,180.83,-986.0,1310.0,108.15,544.07,4.75,0 204 255
100.14905,-40.56385,point,1059,P14_006606_1390_XN_41S259W,100.1733,-40.554,100.1248,-40.5713,100.1475,-40.5581,100.1523,-40.5696,100.15,-40.56,2.41,0.72,1.73,244.83,-2383.0,-1572.0,-1892.49,266.55,3.37,0 204 255
100.17015,-40.76185,point,1060,P14_006606_1390_XN_41S259W,100.1521,-40.762,100.1882,-40.7612,100.1707,-40.7676,100.1711,-40.7561,100.17,-40.76,1.62,0.68,1.11,88.34,-2377.0,-1656.0,-2104.89,197.8,2.38,0 204 255
99.99915,-41.0553,point,1061,P14_006606_1390_XN_41S259W,99.9873,-41.0701,100.011,-41.0403,100.0103,-41.0608,99.9915,-41.0498,100.0,-41.06,2.06,1.06,2.19,30.96,-2321.0,-1226.0,-1758.78,399.07,1.94,0 204 255
100.1116,-41.0967,point,1062,P14_006606_1390_XN_41S259W,100.0923,-41.1148,100.1309,-41.0711,100.1157,-41.105,100.0986,-41.0884,100.11,-41.1,3.11,1.25,3.88,33.66,-2336.0,-1290.0,-1749.0,382.4,2.5,0 204 255
101.2659,-36.0759,point,1063,P18_007898_1451_XN_34S259W,101.2632,-36.0491,101.2686,-36.1096,101.2612,-36.0759,101.2788,-36.0759,101.27,-36.08,3.6,0.84,3.03,175.88,-184.0,1399.0,554.13,447.16,4.26,0 204 255
101.0029,-35.9385,point,1064,P18_007898_1451_XN_34S259W,100.9907,-35.908,101.0151,-35.9812,100.9937,-35.9417,101.0151,-35.9353,101.0,-35.94,4.49,1.09,4.92,164.9,186.0,2209.0,1211.3,501.24,4.1,0 204 255
100.1963,-39.26055,point,1065,P21_009256_1396_XI_40S259W,100.1619,-39.2361,100.2307,-39.2818,100.1887,-39.2735,100.2053,-39.2476,100.2,-39.26,4.16,1.71,7.13,130.65,-381.0,971.0,376.05,364.33,2.43,0 204 255
99.5657,-39.07475,point,1066,P17_007819_1393_XN_40S260W,99.5757,-39.054,99.5557,-39.0921,99.5576,-39.0706,99.5815,-39.0789,99.57,-39.07,2.44,1.2,2.94,202.17,-1258.0,646.0,-235.35,622.36,2.02,0 204 255
99.46145,-39.0498,point,1067,P17_007819_1393_XN_40S260W,99.4673,-39.0296,99.4556,-39.0706,99.4473,-39.0476,99.4761,-39.052,99.46,-39.05,2.49,1.35,3.36,192.49,-1205.0,574.0,-150.84,540.96,1.84,0 204 255
99.40745,-39.05255,point,1068,P17_007819_1393_XN_40S260W,99.4106,-39.033,99.4043,-39.075,99.394,-39.0506,99.4185,-39.0545,99.41,-39.05,2.51,1.15,2.89,186.64,-1269.0,468.0,-311.22,497.11,2.18,0 204 255
99.6968,-40.10795,point,1069,P17_007819_1393_XN_40S260W,99.7437,-40.0086,99.6499,-40.1863,99.6797,-40.0911,99.7529,-40.1248,99.7,-40.11,11.36,3.87,43.99,201.96,-1180.0,548.0,-361.2,455.71,2.93,0 204 255
99.57155,-40.09255,point,1070,P17_007819_1393_XN_40S260W,99.5625,-40.072,99.5806,-40.1087,99.5576,-40.0979,99.5854,-40.0872,99.57,-40.09,2.32,1.41,3.28,159.33,-1474.0,92.0,-762.16,405.27,1.65,0 204 255
97.90285,-38.51465,point,1071,P02_001925_1409_XN_39S261W,97.8848,-38.4788,97.9209,-38.5554,97.8843,-38.5198,97.9092,-38.5095,97.9,-38.51,4.84,1.31,6.32,159.77,-260.0,2431.0,856.4,774.66,3.7,0 204 255
97.83815,-38.544,point,1072,P02_001925_1409_XN_39S261W,97.7998,-38.5095,97.8765,-38.5647,97.8081,-38.554,97.835,-38.534,97.84,-38.54,4.83,1.72,8.31,132.64,-91.0,2235.0,775.26,464.51,2.81,0 204 255
97.8613,-38.7112,point,1073,P02_001925_1409_XN_39S261W,97.8442,-38.6843,97.8784,-38.7307,97.8521,-38.7161,97.8691,-38.7063,97.86,-38.71,3.17,0.98,3.1,150.1,-496.0,347.0,1.31,250.0,3.25,0 204 255
97.82665,-38.7129,point,1074,P02_001925_1409_XN_39S261W,97.8091,-38.6804,97.8442,-38.7449,97.8164,-38.7161,97.8311,-38.7097,97.83,-38.71,4.15,0.78,3.23,157.0,352.0,801.0,597.1,139.94,5.33,0 204 255
98.18825,-39.11595,point,1075,P02_001925_1409_XN_39S261W,98.2034,-39.0896,98.1731,-39.1321,98.1785,-39.1101,98.1938,-39.1218,98.19,-39.12,2.88,0.99,2.84,208.94,-2099.0,-1434.0,-1709.54,203.07,2.91,0 204 255
98.9214,-38.6199,point,1076,P14_006461_1403_XN_39S261W,98.9536,-38.5916,98.8892,-38.6331,98.9146,-38.6106,98.9253,-38.6292,98.92,-38.62,3.87,1.21,4.67,230.47,-21.0,2131.0,1231.33,605.31,3.2,0 204 255
98.98535,-38.66795,point,1077,P14_006461_1403_XN_39S261W,98.9951,-38.6277,98.9756,-38.7,98.9717,-38.6638,98.9971,-38.6721,98.99,-38.67,4.38,1.27,5.58,191.89,296.0,2382.0,1288.33,493.53,3.44,0 204 255
98.80615,-38.49755,point,1078,P14_006461_1403_XN_39S261W,98.8296,-38.5047,98.7827,-38.4866,98.8101,-38.4885,98.8042,-38.5066,98.81,-38.5,2.43,1.11,2.69,296.23,-925.0,1792.0,-89.97,718.69,2.19,0 204 255
98.7888,-36.95925,point,1079,P15_006962_1428_XN_37S261W,98.7749,-36.9378,98.8027,-36.9817,98.7739,-36.9646,98.7993,-36.9539,98.79,-36.96,2.92,1.36,3.97,153.17,-482.0,1092.0,234.6,350.38,2.14,0 204 255
98.8237,-39.98,point,1080,P16_007173_1395_XN_40S261W,98.8315,-39.9534,98.8159,-40.0061,98.812,-39.9773,98.835,-39.9827,98.82,-39.98,3.2,1.09,3.5,192.78,-2639.0,-1053.0,-1906.43,452.63,2.93,0 204 255
97.00805,-37.4722,point,1081,P14_006672_1418_XI_38S262W,97.0488,-37.4407,96.9673,-37.5169,97.0088,-37.4705,97.0249,-37.4739,97.01,-37.47,5.92,0.78,4.64,220.3,-1620.0,213.0,-413.78,472.19,7.56,0 204 255
97.32715,-37.88725,point,1082,P14_006672_1418_XI_38S262W,97.2739,-37.7898,97.3804,-37.9754,97.3398,-37.8914,97.3672,-37.8831,97.33,-37.89,12.08,1.37,16.58,155.67,617.0,3037.0,2266.05,504.53,8.8,0 204 255
97.31005,-37.91775,point,1083,P14_006672_1418_XI_38S262W,97.2793,-37.8826,97.3408,-37.9456,97.2896,-37.9285,97.3193,-37.907,97.31,-37.92,4.71,1.88,8.88,142.42,-66.0,2460.0,890.53,639.1,2.5,0 204 255
97.1316,-37.9612,point,1084,P14_006672_1418_XI_38S262W,97.1851,-37.8533,97.0781,-38.0432,97.1021,-37.95,97.1416,-37.9724,97.13,-37.96,12.32,2.27,28.01,203.92,-264.0,2557.0,938.56,737.0,5.42,0 204 255
97.6086,-38.71025,point,1085,P14_006672_1418_XI_38S262W,97.6318,-38.6472,97.5854,-38.7796,97.5762,-38.7039,97.6113,-38.7166,97.61,-38.71,8.14,1.79,14.56,195.28,-770.0,-726.0,-748.0,22.0,4.55,0 204 255
97.5486,-38.73585,point,1086,P14_006672_1418_XI_38S262W,97.5352,-38.7092,97.562,-38.7669,97.5449,-38.74,97.561,-38.7317,97.55,-38.74,3.64,0.89,3.25,160.09,-1506.0,713.0,-468.67,751.63,4.08,0 204 255
97.4485,-38.77515,point,1087,P14_006672_1418_XI_38S262W,97.4663,-38.7478,97.4307,-38.7971,97.439,-38.7703,97.4565,-38.78,97.45,-38.78,3.35,0.99,3.33,209.37,-1744.0,687.0,-903.95,704.66,3.38,0 204 255
97.4148,-38.7642,point,1088,P14_006672_1418_XI_38S262W,97.4326,-38.7464,97.397,-38.7844,97.4072,-38.7591,97.4194,-38.7693,97.41,-38.76,2.79,0.83,2.31,216.14,-1829.0,642.0,-1051.51,713.22,3.37,0 204 255
96.93285,-38.03105,point,1089,P02_001714_1413_XI_38S263W,96.9546,-38.013,96.9111,-38.053,96.9272,-38.0252,96.9395,-38.0369,96.93,-38.03,3.12,0.9,2.81,220.57,-1909.0,575.0,-989.77,585.44,3.47,0 204 255
97.0088,-38.0474,point,1090,P02_001714_1413_XI_38S263W,96.9995,-38.0369,97.0181,-38.0823,97.0049,-38.0369,97.0181,-38.0579,97.01,-38.05,2.83,1.39,3.93,162.13,-1686.0,528.0,-824.26,516.54,2.04,0 204 255
96.90975,-37.41685,point,1091,P14_006527_1423_XN_37S263W,96.9382,-37.4028,96.8813,-37.4307,96.9023,-37.4077,96.9104,-37.426,96.91,-37.42,3.15,1.15,3.62,238.29,-2163.0,-215.0,-933.03,428.46,2.74,0 204 255
96.8241,-37.4176,point,1092,P14_006527_1423_XN_37S263W,96.8245,-37.4102,96.8237,-37.4285,96.8171,-37.4175,96.832,-37.4177,96.82,-37.42,1.09,0.7,0.76,181.99,-2474.0,-904.0,-1562.49,442.64,1.55,0 204 255
96.74155,-37.4199,point,1093,P14_006527_1423_XN_37S263W,96.748,-37.4114,96.7351,-37.4326,96.7366,-37.4182,96.7437,-37.4216,96.74,-37.42,1.4,0.39,0.54,205.79,-2402.0,-1121.0,-1515.04,358.92,3.58,0 204 255
96.72055,-37.4308,point,1094,P14_006527_1423_XN_37S263W,96.7202,-37.4221,96.7209,-37.4382,96.7139,-37.4304,96.7271,-37.4312,96.72,-37.43,0.95,0.62,0.59,178.02,-2746.0,-1084.0,-1810.7,481.49,1.53,0 204 255
96.6211,-37.4524,point,1095,P14_006527_1423_XN_37S263W,96.6091,-37.4407,96.6331,-37.4668,96.6123,-37.458,96.6233,-37.4468,96.62,-37.45,1.92,0.84,1.61,143.88,-2691.0,-1267.0,-1637.39,380.28,2.28,0 204 255
96.5846,-37.47735,point,1096,P14_006527_1423_XN_37S263W,96.5796,-37.4678,96.5896,-37.4854,96.5771,-37.4798,96.5928,-37.4749,96.58,-37.48,1.14,0.79,0.91,155.73,-2770.0,-1311.0,-1904.13,508.73,1.44,0 204 255
96.56065,-37.4939,point,1097,P14_006527_1423_XN_37S263W,96.5537,-37.4802,96.5676,-37.5071,96.553,-37.4956,96.5652,-37.4922,96.56,-37.49,1.72,0.61,1.05,157.71,-2720.0,-1325.0,-2095.52,346.85,2.83,0 204 255
95.89965,-39.0156,point,1098,P03_002202_1412_XN_38S264W,95.9209,-38.9402,95.8784,-39.0652,95.9204,-39.0095,95.9414,-39.0217,95.9,-39.02,7.66,1.21,9.25,194.79,-853.0,1449.0,541.57,547.41,6.35,0 204 255
95.95275,-43.3416,point,1099,P15_006949_1384_XI_41S264W,95.9741,-43.3147,95.9314,-43.386,95.9368,-43.3316,95.9758,-43.3516,95.95,-43.34,4.61,2.06,9.48,203.52,-2447.0,-972.0,-1863.46,367.57,2.24,0 204 255
94.6576,-37.93045,point,1100,P14_006593_1440_XN_36S265W,94.6331,-37.8745,94.6821,-37.9693,94.6409,-37.9351,94.6702,-37.9258,94.66,-37.93,6.07,1.48,8.96,157.83,-2731.0,-933.0,-1790.69,534.19,4.11,0 204 255
94.7323,-37.9163,point,1101,P14_006593_1440_XN_36S265W,94.7166,-37.8887,94.748,-37.9444,94.7212,-37.9212,94.7446,-37.9114,94.73,-37.92,3.61,1.24,4.48,156.03,-3111.0,-999.0,-2200.51,538.86,2.92,0 204 255
94.6284,-38.10525,point,1102,P14_006593_1440_XN_36S265W,94.6064,-38.0955,94.6504,-38.1177,94.6226,-38.1162,94.6372,-38.0943,94.63,-38.11,2.44,1.47,3.57,122.68,-4552.0,-2459.0,-3142.37,433.65,1.66,0 204 255
94.3727,-38.54355,point,1103,P20_008887_1423_XI_37S266W,94.3396,-38.5486,94.4058,-38.5376,94.3728,-38.5488,94.3699,-38.5383,94.37,-38.54,3.14,0.64,2.0,78.03,-5101.0,-3653.0,-4588.07,397.33,4.93,0 204 255
92.79635,-33.25785,point,1104,P17_007661_1470_XI_33S267W,92.7883,-33.2405,92.8044,-33.2671,92.7913,-33.2608,92.8064,-33.2549,92.8,-33.26,1.77,0.83,1.46,153.16,-4085.0,-2316.0,-2655.83,504.6,2.14,0 204 255
